id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
PDCD4	5	0.7062	0.76216	0.999995	725	1	-0.1946	0.94033	0.94121	0.999441	906	0	-0.1946
MAPK4	5	0.71148	0.76483	0.999995	726	1	0.52707	0.075105	0.19	0.999441	185	3	0.52707
SPSB2	5	0.71228	0.76515	0.999995	727	1	0.051941	0.30889	0.49757	0.999441	434	2	0.051941
OLFR1318	3	0.71663	0.71829	0.999995	728	1	-0.24076	0.73456	0.7357	0.999441	711	1	-0.24076
OSGIN2	5	0.71668	0.76715	0.999995	729	1	0.14401	0.43161	0.59693	0.999441	516	2	0.14401
LIME1	5	0.71727	0.76744	0.999995	730	1	0.81052	0.061866	0.16814	0.966987	162	4	0.81052
OPRK1	5	0.72062	0.76907	0.999995	731	1	0.50152	0.16603	0.3274	0.999441	305	3	0.50152
OGN	2	0.72146	0.71947	0.999995	732	0	-0.01896	0.73631	0.73387	0.999441	713	0	-0.01896
ABHD3	5	0.72297	0.77015	0.999995	733	1	0.41446	0.15236	0.30732	0.999441	287	3	0.41446
TMEM136	5	0.7253	0.7713	0.999995	734	1	-0.15612	0.81766	0.83412	0.999441	763	1	-0.15612
CKAP2L	5	0.72647	0.77187	0.999995	735	1	0.014827	0.79697	0.8215	0.999441	746	1	0.014827
BHMT2	5	0.72724	0.77226	0.999995	736	1	0.28218	0.34576	0.52783	0.999441	457	2	0.28218
LYPD3	5	0.72916	0.77337	0.999995	737	1	0.39776	0.15086	0.3052	0.999441	284	2	0.39776
VMN2R51	4	0.72996	0.74151	0.999995	738	1	0.98639	0.0086843	0.029678	0.511693	58	3	0.98639
FAM55D	5	0.73334	0.77562	0.999995	739	1	-0.13367	0.60585	0.7396	0.999441	655	1	-0.13367
1500002O20RIK	4	0.73483	0.74534	0.999995	740	1	0.70534	0.11289	0.23776	0.999441	233	2	0.70534
INMT	4	0.73659	0.74662	0.999995	741	1	-0.12202	0.90973	0.9084	0.999441	861	0	-0.12202
PXMP4	5	0.73711	0.77766	0.999995	742	1	0.26371	0.021475	0.067787	0.775743	82	2	0.26371
FAM84B	5	0.7386	0.77851	0.999995	743	1	-0.11254	0.32807	0.51346	0.999441	447	2	-0.11254
HTR1F	5	0.73971	0.77913	0.999995	744	1	0.18438	0.53701	0.68415	0.999441	595	2	0.18438
CRCT1	1	0.73982	0.7413	0.999995	745	0	0.85435	0.26018	0.26038	0.999441	394	1	0.85435
SP9	5	0.74248	0.78057	0.999995	746	1	0.11508	0.56074	0.70411	0.999441	618	1	0.11508
CETN2	4	0.74341	0.75186	0.999995	747	1	-0.22456	0.89957	0.89861	0.999441	845	0	-0.22456
UBXN7	5	0.7456	0.7824	0.999995	748	1	-0.28541	0.39755	0.56941	0.999441	492	2	-0.28541
NKX2-1	5	0.75012	0.78472	0.999995	749	1	0.25837	0.41478	0.58373	0.999441	507	1	0.25837
OLFR212	5	0.75012	0.78472	0.999995	750	1	0.086925	0.53507	0.68232	0.999441	594	2	0.086925
SHISA9	5	0.75404	0.7871	0.999995	751	1	-0.18811	0.8308	0.84273	0.999441	772	1	-0.18811
MTERFD1	5	0.75457	0.78737	0.999995	752	1	0.96113	0.02497	0.077015	0.80244	93	4	0.96113
COL4A1	5	0.75493	0.7876	0.999995	753	1	1.7009	0.020766	0.065995	0.775743	80	4	1.7009
HADH	3	0.76102	0.7622	0.999995	754	0	-0.29081	0.44737	0.51816	0.999441	527	1	-0.29081
CD3D	5	0.76157	0.7917	0.999995	755	1	0.16467	0.23939	0.43092	0.999441	367	2	0.16467
SPRN	5	0.7633	0.79276	0.999995	756	1	0.90125	0.029658	0.089282	0.875315	100	4	0.90125
AU022252	4	0.76412	0.76891	0.999995	757	1	0.51267	0.13705	0.27945	0.999441	268	3	0.51267
LEO1	5	0.76638	0.7944	0.999995	758	1	0.021746	0.3843	0.55936	0.999441	483	2	0.021746
TTYH3	5	0.7674	0.79515	0.999995	759	1	-0.28943	0.73579	0.78997	0.999441	712	1	-0.28943
CRISPLD2	5	0.7701	0.79665	0.999995	760	1	-0.1003	0.94291	0.94338	0.999441	910	0	-0.1003
LRRIQ1	5	0.77674	0.80067	0.999995	761	1	0.099626	0.58682	0.72641	0.999441	641	2	0.099626
ANKMY1	5	0.77886	0.80172	0.999995	762	1	0.361	0.25081	0.4463	0.999441	387	3	0.361
OLFR414	5	0.78	0.80244	0.999995	763	1	0.6004	0.047362	0.13418	0.966987	133	4	0.6004
VPS18	5	0.78	0.80244	0.999995	764	1	0.19668	0.17935	0.34586	0.999441	315	2	0.19668
VPS26A	5	0.78065	0.80274	0.999995	765	1	-0.038532	0.90461	0.90435	0.999441	851	0	-0.038532
GM5531	4	0.78243	0.7846	0.999995	766	1	0.16796	0.86776	0.86797	0.999441	807	0	0.16796
SLC25A10	5	0.78546	0.80583	0.999995	767	1	0.38076	0.24838	0.44308	0.999441	385	3	0.38076
CSMD3	5	0.78578	0.80608	0.999995	768	1	0.047064	0.13911	0.28771	0.999441	274	2	0.047064
VMN1R57	1	0.78621	0.78813	0.999995	769	0	1.0233	0.21379	0.21334	0.999441	344	1	1.0233
NME6	5	0.78641	0.80644	0.999995	770	1	2.1589	0.0031116	0.013342	0.33354	36	4	2.1589
GALNT4	5	0.79018	0.80888	0.999995	771	1	-0.0091025	0.13964	0.2885	0.999441	276	2	-0.0091025
DIO3	5	0.79421	0.81133	0.999995	772	1	-0.24377	0.31481	0.50252	0.999441	437	2	-0.24377
GEN1	5	0.79483	0.81168	0.999995	773	1	0.62348	0.10554	0.23768	0.999441	223	3	0.62348
U2AF1L4	5	0.79513	0.81189	0.999995	774	1	1.3043	0.0041414	0.017302	0.37613	42	4	1.3043
CACNG3	5	0.79788	0.81355	0.999995	775	1	0.17148	0.098267	0.22718	0.999441	211	1	0.17148
USP9X	5	0.79893	0.81425	0.999995	776	1	0.1182	0.071962	0.18502	0.99452	179	2	0.1182
MAOB	5	0.79984	0.81485	0.999995	777	1	0.27158	0.091655	0.21663	0.999441	202	2	0.27158
UTS2	3	0.79985	0.80077	0.999995	778	0	0.20275	0.68113	0.68579	0.999441	686	1	0.20275
HTATIP2	5	0.80119	0.81562	0.999995	779	1	-0.043042	0.93291	0.93355	0.999441	894	0	-0.043042
PTPRK	5	0.80149	0.81583	0.999995	780	1	0.30463	0.58496	0.7249	0.999441	637	2	0.30463
CAMK2N2	4	0.80225	0.8024	0.999995	781	1	0.35626	0.37655	0.5217	0.999441	476	2	0.35626
ITGB7	5	0.80268	0.81656	0.999995	782	1	1.4606	0.052359	0.14656	0.966987	142	3	1.4606
KCNJ4	5	0.80357	0.81716	0.999995	783	1	-0.14987	0.60482	0.73909	0.999441	653	1	-0.14987
RAD17	5	0.80622	0.81916	0.999995	784	1	1.1461	0.0075128	0.029074	0.510075	53	4	1.1461
GM13178	5	0.80724	0.81981	0.999995	785	1	0.32494	0.16111	0.32	0.999441	299	3	0.32494
MTR	5	0.80724	0.81981	0.999995	786	1	0.25225	0.46245	0.6212	0.999441	536	2	0.25225
NEU1	5	0.80942	0.82153	0.999995	787	1	0.4403	0.1994	0.37511	0.999441	331	3	0.4403
SLC17A7	5	0.81086	0.82253	0.999995	788	1	1.8262	0.0088609	0.032649	0.544142	59	4	1.8262
DOCK4	5	0.8123	0.82366	0.999995	789	1	0.35239	0.11123	0.24617	0.999441	232	3	0.35239
GPR19	4	0.81326	0.81363	0.999995	790	1	-0.26797	0.36362	0.509	0.999441	469	1	-0.26797
UROS	5	0.81457	0.82516	0.999995	791	1	0.62071	0.17545	0.34033	0.999441	312	3	0.62071
EFNA5	5	0.81514	0.82551	0.999995	792	1	0.12403	0.1137	0.24965	0.999441	236	2	0.12403
RAPGEF5	4	0.81804	0.81871	0.999995	793	0	0.52268	0.20718	0.35211	0.999441	339	2	0.52268
RBM45	5	0.81822	0.82767	0.999995	794	1	0.20247	0.40494	0.57527	0.999441	500	2	0.20247
YPEL2	3	0.82066	0.82115	0.999995	795	0	0.96105	0.10764	0.19692	0.999441	226	2	0.96105
TRIML2	5	0.82071	0.82963	0.999995	796	1	0.204	0.47655	0.63344	0.999441	544	2	0.204
CPXM1	5	0.82208	0.83073	0.999995	797	1	0.21005	0.26464	0.46246	0.999441	396	2	0.21005
LSM4	4	0.82213	0.82265	0.999995	798	0	1.6479	0.012149	0.04048	0.613336	66	3	1.6479
MRPL24	5	0.82249	0.83106	0.999995	799	1	0.03347	0.38658	0.56105	0.999441	485	1	0.03347
SEP-04	5	0.8229	0.83136	0.999995	800	1	0.3333	0.24494	0.4383	0.999441	382	3	0.3333
ACBD3	5	0.82372	0.83209	0.999995	801	1	-0.03185	0.20917	0.38872	0.999441	340	2	-0.03185
GLTSCR2	3	0.82376	0.82457	0.999995	802	0	4.1866	0.00080244	0.0022525	0.132499	20	2	4.1866
ZMIZ1	5	0.82399	0.83231	0.999995	803	1	1.5397	0.034195	0.10091	0.89082	106	4	1.5397
SGPL1	5	0.82696	0.83448	0.999995	804	1	0.46796	0.14561	0.29709	0.999441	281	3	0.46796
CLIP1	5	0.82736	0.83477	0.999995	805	1	-0.137	0.29294	0.48491	0.999441	419	1	-0.137
IKZF4	5	0.82816	0.83537	0.999995	806	1	0.58492	0.12023	0.25907	0.999441	244	3	0.58492
SH3PXD2B	5	0.83107	0.83721	0.999995	807	1	0.43593	0.09516	0.22246	0.999441	207	3	0.43593
KLK1B26	4	0.8324	0.83264	0.999995	808	0	0.62195	0.12249	0.25443	0.999441	246	2	0.62195
GM949	4	0.83758	0.8378	0.999995	809	0	0.64293	0.17243	0.31791	0.999441	309	2	0.64293
NR2C2AP	4	0.83825	0.83844	0.999995	810	0	0.93358	0.041625	0.10589	0.89082	126	3	0.93358
NPW	5	0.83829	0.84287	0.999995	811	1	1.2001	0.09177	0.21678	0.999441	204	3	1.2001
POU2F1	5	0.8388	0.84318	0.999995	812	1	0.39683	0.24137	0.43359	0.999441	370	2	0.39683
OLFR299	1	0.84067	0.84153	0.999995	813	0	1.095	0.15933	0.15901	0.966987	295	1	1.095
GM5538	5	0.84106	0.84492	0.999995	814	1	0.53138	0.0377	0.10975	0.89082	113	4	0.53138
CD164L2	4	0.84134	0.84165	0.999995	815	0	-0.015828	0.58606	0.66679	0.999441	638	1	-0.015828
RECQL5	5	0.84317	0.84679	0.999995	816	1	0.71147	0.10027	0.23012	0.999441	213	3	0.71147
EPHA10	5	0.84514	0.84837	0.999995	817	1	0.70408	0.053339	0.14907	0.966987	144	3	0.70408
A4GALT	5	0.84563	0.84882	0.999995	818	1	0.33465	0.25778	0.45636	0.999441	392	3	0.33465
LAMP1	5	0.84588	0.849	0.999995	819	1	1.1213	0.025148	0.077411	0.80244	94	4	1.1213
SEMA3F	5	0.84902	0.8515	0.999995	820	1	-0.11254	0.78972	0.81769	0.999441	738	1	-0.11254
KRR1	5	0.8495	0.85189	0.999995	821	1	1.0342	0.0095605	0.034431	0.555334	61	4	1.0342
PCDH7	5	0.85022	0.85244	0.999995	822	1	0.076058	0.26062	0.45913	0.999441	395	2	0.076058
SPEER4B	2	0.85094	0.849	0.999995	823	0	0.65647	0.44003	0.45078	0.999441	523	1	0.65647
ALOX8	5	0.85117	0.8532	0.999995	824	1	0.56049	0.16357	0.32385	0.999441	301	3	0.56049
HIST1H2AA	5	0.85176	0.8538	0.999995	825	1	0.27491	0.34296	0.52545	0.999441	454	2	0.27491
TOP2A	5	0.85235	0.85437	0.999995	826	1	3.3581	0.00051393	0.0022327	0.132499	16	3	3.3581
HIST1H2BA	4	0.85511	0.85534	0.999995	827	0	-0.0086357	0.91186	0.9106	0.999441	864	0	-0.0086357
MCM3	5	0.85632	0.85772	0.999995	828	1	3.3897	0.00049251	0.0021238	0.132499	15	4	3.3897
YPEL5	4	0.85855	0.85867	0.999995	829	0	-0.032004	0.67534	0.71429	0.999441	680	1	-0.032004
EFNB3	5	0.85952	0.86071	0.999995	830	1	1.2993	0.038947	0.11283	0.89082	116	4	1.2993
SCGB3A2	4	0.86035	0.86034	0.999995	831	0	-0.1434	0.74216	0.75756	0.999441	715	1	-0.1434
CH25H	5	0.86684	0.86737	0.999995	832	1	-0.11058	0.31641	0.5038	0.999441	439	2	-0.11058
TBK1	5	0.86705	0.86752	0.999995	833	1	0.79429	0.039336	0.1138	0.89082	119	4	0.79429
B4GALNT3	5	0.86899	0.86941	0.999995	834	1	-0.0038259	0.8841	0.88466	0.999441	825	1	-0.0038259
FREM1	5	0.86963	0.87	0.999995	835	1	0.22297	0.31003	0.49866	0.999441	435	2	0.22297
PITPNM1	5	0.87027	0.87052	0.999995	836	1	0.86508	0.04443	0.12674	0.960134	130	4	0.86508
2010109A12RIK	2	0.87122	0.87004	0.999995	837	0	0.496	0.12878	0.21454	0.999441	256	2	0.496
ACAA1A	5	0.87175	0.87199	0.999995	838	1	0.56683	0.066882	0.17691	0.982347	171	3	0.56683
TFAP4	5	0.87196	0.87223	0.999995	839	1	0.083729	0.72121	0.78324	0.999441	704	1	0.083729
TTF2	5	0.87312	0.87335	0.999995	840	1	0.62518	0.088251	0.21091	0.999441	194	3	0.62518
BCR	5	0.87405	0.87436	0.999995	841	1	0.68454	0.16487	0.32546	0.999441	304	3	0.68454
NIP7	5	0.8755	0.8759	0.999995	842	1	2.6864	0.00031559	0.0013812	0.125563	11	4	2.6864
ZBTB39	5	0.87622	0.87667	0.999995	843	1	0.8169	0.070917	0.18334	0.99452	177	3	0.8169
IFT46	5	0.87673	0.87722	0.999995	844	1	0.12379	0.54945	0.69458	0.999441	604	2	0.12379
SSH1	5	0.87795	0.8784	0.999995	845	1	0.2711	0.30843	0.49715	0.999441	433	2	0.2711
PPFIA1	5	0.87856	0.87904	0.999995	846	1	-0.26271	0.24375	0.43688	0.999441	377	1	-0.26271
CARF	5	0.87896	0.87941	0.999995	847	0	0.73992	0.10635	0.23899	0.999441	224	3	0.73992
HDAC10	5	0.87956	0.87996	0.999995	848	0	0.76065	0.059677	0.16333	0.966987	155	3	0.76065
4933408B17RIK	5	0.88076	0.88101	0.999995	849	0	0.54593	0.13979	0.28878	0.999441	277	3	0.54593
ARIH1	5	0.88096	0.88125	0.999995	850	0	1.4062	0.015715	0.052114	0.6967	71	4	1.4062
G630090E17RIK	5	0.88244	0.88263	0.999995	851	0	0.19326	0.12982	0.27361	0.999441	258	2	0.19326
PRMT5	5	0.88312	0.88333	0.999995	852	0	1.3487	0.00098396	0.0042327	0.183375	23	3	1.3487
PPP1R3D	4	0.8844	0.88432	0.999995	853	0	0.15695	0.24218	0.38729	0.999441	374	1	0.15695
MCMBP	4	0.88517	0.88513	0.999995	854	0	2.592	0.00048438	0.0019554	0.132499	14	3	2.592
NRIP3	5	0.88821	0.88813	0.999995	855	0	-0.07253	0.70864	0.7779	0.999441	698	1	-0.07253
OLFR1086	5	0.88925	0.88897	0.999995	856	0	-0.22841	0.96208	0.96253	0.999441	938	0	-0.22841
DNM1	5	0.88981	0.88953	0.999995	857	0	-0.11894	0.5777	0.71865	0.999441	631	2	-0.11894
GSTM3	5	0.89018	0.88992	0.999995	858	0	0.24297	0.21551	0.39738	0.999441	347	2	0.24297
A730011L01RIK	5	0.89092	0.89065	0.999995	859	0	0.04068	0.89111	0.89097	0.999441	833	1	0.04068
GPR35	5	0.89194	0.89172	0.999995	860	0	0.63123	0.13344	0.27885	0.999441	262	3	0.63123
OLFR597	4	0.89255	0.89208	0.999995	861	0	0.35376	0.13541	0.27676	0.999441	265	3	0.35376
ACE	5	0.89358	0.89339	0.999995	862	0	0.16194	0.63713	0.75024	0.999441	665	1	0.16194
CENPJ	5	0.89421	0.89393	0.999995	863	0	0.10929	0.52402	0.67343	0.999441	589	2	0.10929
SIX5	5	0.89529	0.89501	0.999995	864	0	0.30295	0.40219	0.57288	0.999441	498	2	0.30295
VMN1R89	5	0.89556	0.89521	0.999995	865	0	0.12269	0.48305	0.63867	0.999441	553	2	0.12269
ZFP192	4	0.89682	0.89598	0.999995	866	0	0.018056	0.5489	0.64831	0.999441	603	1	0.018056
2900026A02RIK	5	0.89716	0.89679	0.999995	867	0	2.3277	0.0060523	0.024431	0.460956	48	3	2.3277
VWA5A	5	0.89795	0.89747	0.999995	868	0	-0.03228	0.49637	0.65004	0.999441	565	2	-0.03228
ETV1	2	0.89977	0.89867	0.999995	869	0	0.48426	0.10023	0.17212	0.966987	212	2	0.48426
TADA2A	5	0.90209	0.90177	0.999995	870	0	0.8559	0.053617	0.1498	0.966987	147	4	0.8559
CUL2	5	0.90461	0.90435	0.999995	871	0	0.91318	0.034756	0.10216	0.89082	107	3	0.91318
PFKM	5	0.90643	0.90617	0.999995	872	0	0.56661	0.10841	0.24206	0.999441	230	3	0.56661
BIRC6	5	0.90692	0.90664	0.999995	873	0	-0.079102	0.41122	0.58066	0.999441	503	1	-0.079102
DCTN3	4	0.90865	0.90742	0.999995	874	0	1.1906	0.072853	0.16511	0.966987	183	3	1.1906
NKX2-9	5	0.91061	0.91077	0.999995	875	0	-0.02515	0.36036	0.54003	0.999441	467	2	-0.02515
WDR62	5	0.91061	0.91077	0.999995	876	0	0.19195	0.8839	0.88454	0.999441	824	1	0.19195
ICMT	5	0.91061	0.91077	0.999995	877	0	0.24764	0.11696	0.25436	0.999441	239	2	0.24764
OLFR53	3	0.91168	0.91174	0.999995	878	0	0.25825	0.11699	0.20874	0.999441	240	1	0.25825
IKBKAP	5	0.91554	0.91612	0.999995	879	0	1.3925	0.0063191	0.02546	0.471489	49	4	1.3925
METTL10	5	0.91719	0.91781	0.999995	880	0	-0.14301	0.15826	0.31546	0.999441	293	2	-0.14301
NUDT18	5	0.91748	0.91814	0.999995	881	0	0.34197	0.29004	0.48271	0.999441	415	2	0.34197
RALGPS1	5	0.91807	0.91876	0.999995	882	0	0.19959	0.86963	0.87199	0.999441	812	1	0.19959
MRC2	5	0.91997	0.9205	0.999995	883	0	1.305	0.017461	0.056856	0.719702	75	3	1.305
BCAP29	3	0.92009	0.92003	0.999995	884	0	0.19066	0.70025	0.70365	0.999441	694	1	0.19066
SUV420H2	5	0.92011	0.92067	0.999995	885	0	0.37416	0.23641	0.42675	0.999441	365	3	0.37416
MRPL21	5	0.92026	0.92079	0.999995	886	0	0.64655	0.045609	0.12942	0.966987	131	4	0.64655
KCTD3	5	0.92083	0.92135	0.999995	887	0	-0.11352	0.29707	0.48789	0.999441	423	2	-0.11352
STK30	5	0.92126	0.92178	0.999995	888	0	-0.012383	0.50697	0.65897	0.999441	571	1	-0.012383
TMEM45A	5	0.92296	0.92341	0.999995	889	0	0.040551	0.63275	0.74855	0.999441	663	1	0.040551
OTOF	5	0.92338	0.92376	0.999995	890	0	0.78956	0.096467	0.22437	0.999441	209	3	0.78956
MTIF2	5	0.92352	0.92388	0.999995	891	0	1.7893	0.013015	0.04446	0.644354	69	3	1.7893
TMEM42	5	0.92366	0.92403	0.999995	892	0	0.37034	0.22933	0.41715	0.999441	358	3	0.37034
THRAP3	5	0.9249	0.92545	0.999995	893	0	1.4606	0.052359	0.14656	0.966987	143	3	1.4606
TMEM101	5	0.92517	0.92576	0.999995	894	0	0.22214	0.48082	0.63689	0.999441	550	2	0.22214
SETX	5	0.92599	0.92658	0.999995	895	0	0.52576	0.15629	0.31284	0.999441	292	3	0.52576
BASP1	5	0.92626	0.92679	0.999995	896	0	2.4542	0.0054749	0.022401	0.447389	46	3	2.4542
NKX1-2	5	0.92687	0.92737	0.999995	897	0	0.92256	0.1005	0.23041	0.999441	214	3	0.92256
PCDHB7	5	0.9276	0.92807	0.999995	898	0	0.2636	0.83689	0.84671	0.999441	778	1	0.2636
MRPS18A	5	0.93023	0.93062	0.999995	899	0	1.645	0.017795	0.057817	0.72271	76	3	1.645
SERPINA3I	3	0.93051	0.93007	0.999995	900	0	0.254	0.47802	0.53611	0.999441	547	1	0.254
CYP2J6	5	0.93075	0.93119	0.999995	901	0	0.47869	0.091655	0.21663	0.999441	203	3	0.47869
SMARCB1	5	0.93088	0.93134	0.999995	902	0	0.34376	0.2727	0.46855	0.999441	404	2	0.34376
MSLNL	3	0.93106	0.93057	0.999995	903	0	0.4733	0.68235	0.68688	0.999441	687	1	0.4733
USP54	5	0.93177	0.93244	0.999995	904	0	0.16645	0.18553	0.3549	0.999441	318	2	0.16645
FAM188A	5	0.93228	0.93294	0.999995	905	0	0.24467	0.12096	0.26009	0.999441	245	2	0.24467
DSTYK	5	0.93278	0.93347	0.999995	906	0	0.58159	0.12621	0.26823	0.999441	251	3	0.58159
RXRA	5	0.93428	0.93489	0.999995	907	0	-0.1624	0.25351	0.45045	0.999441	389	2	-0.1624
SAP30BP	5	0.93538	0.93616	0.999995	908	0	0.62324	0.061202	0.16673	0.966987	159	4	0.62324
TAC4	4	0.93602	0.93523	0.999995	909	0	0.33282	0.20029	0.34587	0.999441	332	2	0.33282
FSCN1	5	0.93635	0.93711	0.999995	910	0	0.48082	0.23067	0.41891	0.999441	360	3	0.48082
METTL7A2	4	0.9364	0.93552	0.999995	911	0	0.45446	0.15283	0.29796	0.999441	289	2	0.45446
GGT5	5	0.93647	0.93723	0.999995	912	0	0.012797	0.33494	0.51874	0.999441	452	2	0.012797
PSMC3IP	5	0.9386	0.93942	0.999995	913	0	-0.089953	0.062626	0.17004	0.966987	165	1	-0.089953
MTAP7	5	0.93906	0.9399	0.999995	914	0	0.43402	0.20193	0.37859	0.999441	335	3	0.43402
UBA1	5	0.93987	0.94082	0.999995	915	0	5.0537	1.4174e-06	4.9505e-06	0.00165	3	4	5.0537
OTP	5	0.94056	0.94142	0.999995	916	0	0.84294	0.059436	0.16292	0.966987	154	4	0.84294
CCNB1	4	0.94205	0.94109	0.999995	917	0	0.64676	0.071455	0.16264	0.966987	178	3	0.64676
PRL2C3	2	0.94358	0.94281	0.999995	918	0	0.98766	0.05642	0.099916	0.89082	150	2	0.98766
COQ2	5	0.94498	0.94537	0.999995	919	0	0.40525	0.154	0.30978	0.999441	290	2	0.40525
HTR5B	5	0.94583	0.94608	0.999995	920	0	0.30385	0.35926	0.53899	0.999441	466	2	0.30385
6330409D20RIK	4	0.94765	0.94689	0.999995	921	0	0.59835	0.07285	0.1651	0.966987	182	3	0.59835
SEC61B	1	0.94805	0.94827	0.999995	922	0	2.8193	0.051949	0.052252	0.6967	140	1	2.8193
LMLN	5	0.94882	0.94901	0.999995	923	0	1.3283	0.005176	0.021203	0.441729	44	4	1.3283
PRKCDBP	5	0.94943	0.94971	0.999995	924	0	0.91331	0.054223	0.15095	0.966987	148	4	0.91331
ACAD10	5	0.95002	0.95011	0.999995	925	0	0.19646	0.17893	0.34532	0.999441	314	2	0.19646
GPR162	5	0.95067	0.95084	0.999995	926	0	0.44715	0.21414	0.39541	0.999441	345	3	0.44715
CLTA	5	0.95217	0.95233	0.999995	927	0	0.40525	0.057857	0.1593	0.966987	152	2	0.40525
AR	5	0.95226	0.95238	0.999995	928	0	0.31104	0.24375	0.43688	0.999441	379	2	0.31104
EIF3H	5	0.9546	0.95515	0.999995	929	0	2.1999	0.0018082	0.0077376	0.247675	29	4	2.1999
COQ4	5	0.95738	0.95785	0.999995	930	0	3.3536	0.00036214	0.0015495	0.129125	12	3	3.3536
FOXC1	5	0.95773	0.95818	0.999995	931	0	1.2001	0.087055	0.20896	0.999441	193	3	1.2001
4833420G17RIK	5	0.95964	0.96003	0.999995	932	0	1.1734	0.072235	0.1855	0.99452	180	3	1.1734
CHKA	5	0.96001	0.96039	0.999995	933	0	1.0905	0.010223	0.03653	0.574954	62	4	1.0905
MLLT6	5	0.96116	0.9616	0.999995	934	0	1.0761	0.11337	0.24918	0.999441	235	3	1.0761
FAM43A	5	0.96204	0.96249	0.999995	935	0	1.3113	0.039149	0.11334	0.89082	117	3	1.3113
WBSCR17	5	0.96365	0.9638	0.999995	936	0	0.4349	0.24614	0.43997	0.999441	384	3	0.4349
HOXA11	5	0.96414	0.96443	0.999995	937	0	0.25306	0.28462	0.4782	0.999441	410	2	0.25306
SAMD9L	5	0.96497	0.96539	0.999995	938	0	0.25204	0.26698	0.4643	0.999441	400	2	0.25204
GLRA3	5	0.96658	0.96691	0.999995	939	0	0.53536	0.061335	0.167	0.966987	160	4	0.53536
PWWP2A	5	0.96705	0.96746	0.999995	940	0	0.84245	0.17367	0.338	0.999441	310	3	0.84245
NUP155	5	0.96758	0.96793	0.999995	941	0	2.6518	0.0010296	0.004401	0.183375	24	4	2.6518
NPLOC4	5	0.96782	0.96807	0.999995	942	0	1.0764	0.010337	0.036797	0.574954	63	4	1.0764
6330512M04RIK	5	0.96855	0.96874	0.999995	943	0	0.024143	0.50388	0.65641	0.999441	569	2	0.024143
PAPOLA	5	0.96882	0.96903	0.999995	944	0	0.65847	0.089522	0.21303	0.999441	196	3	0.65847
DCPS	5	0.97058	0.97068	0.999995	945	0	0.62191	0.13527	0.28159	0.999441	264	3	0.62191
SFRP2	5	0.97144	0.97141	0.999995	946	0	0.13837	0.79788	0.82211	0.999441	748	1	0.13837
CAR11	5	0.97317	0.97303	0.999995	947	0	2.7895	0.0023686	0.010163	0.287541	33	3	2.7895
OLFR1361	5	0.97377	0.9736	0.999995	948	0	0.33368	0.21971	0.40352	0.999441	352	3	0.33368
TRIM24	5	0.97401	0.97385	0.999995	949	0	0.73665	0.090375	0.21452	0.999441	200	3	0.73665
PSMB3	2	0.97517	0.97434	0.999995	950	0	1.2814	0.024835	0.045777	0.64726	92	2	1.2814
ZFP28	5	0.97522	0.97503	0.999995	951	0	0.42729	0.039826	0.11492	0.89082	123	4	0.42729
PIF1	5	0.97687	0.97657	0.999995	952	0	1.7665	0.016338	0.053876	0.698464	73	4	1.7665
NCS1	4	0.97758	0.97806	0.999995	953	0	1.2787	0.022228	0.066173	0.775743	87	3	1.2787
ZWILCH	5	0.97817	0.97782	0.999995	954	0	0.38013	0.16771	0.32988	0.999441	307	3	0.38013
RNF40	5	0.97835	0.97799	0.999995	955	0	1.3959	0.024092	0.074787	0.795608	91	4	1.3959
TAF1D	3	0.97861	0.97856	0.999995	956	0	2.0932	0.021394	0.05448	0.698464	81	3	2.0932
CDCA3	5	0.97863	0.97824	0.999995	957	0	0.87108	0.020641	0.06553	0.775743	79	4	0.87108
DPH2	5	0.98021	0.97984	0.999995	958	0	1.0687	0.059891	0.16381	0.966987	156	4	1.0687
TEAD2	4	0.98032	0.98073	0.999995	959	0	0.48839	0.12413	0.25721	0.999441	249	3	0.48839
ADAM23	5	0.98063	0.98028	0.999995	960	0	0.85651	0.030427	0.091431	0.879141	101	4	0.85651
UBE2T	3	0.98117	0.98112	0.999995	961	0	3.2284	0.0039192	0.010351	0.287541	39	3	3.2284
NUCB1	4	0.98127	0.98178	0.999995	962	0	0.4443	0.12703	0.26205	0.999441	252	3	0.4443
HELQ	5	0.98192	0.98169	0.999995	963	0	0.56342	0.052181	0.14611	0.966987	141	4	0.56342
MKRN1	5	0.98452	0.98446	0.999995	964	0	2.1924	0.0012276	0.0053812	0.203337	25	4	2.1924
ZFP217	5	0.98637	0.98623	0.999995	965	0	0.81541	0.026867	0.081946	0.827733	98	4	0.81541
HIST1H2BF	1	0.98802	0.98806	0.999995	966	0	4.4791	0.01198	0.011777	0.309927	65	1	4.4791
POLA2	5	0.98862	0.98856	0.999995	967	0	0.77739	0.022172	0.069728	0.775743	84	4	0.77739
GLT8D2	5	0.98871	0.98864	0.999995	968	0	0.56013	0.048424	0.13681	0.966987	135	4	0.56013
NPPC	5	0.98945	0.98931	0.999995	969	0	0.96267	0.068138	0.17879	0.982347	174	3	0.96267
ELP2	5	0.98981	0.98953	0.999995	970	0	1.3201	0.012947	0.044302	0.644354	68	3	1.3201
