depmap_id,rna_expression,entrez_id,gene_name,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
ACH-000190,5.310340120612151,1017,CDK2,HD-MY-Z,Leukemia,NA,NA,</br><b>Cell Line:</b> HD-MY-Z</br><b>log2(TPM+1):</b>  5.310</br><b>Lineage:</b> NA</br><b>Disease:</b> Leukemia
ACH-001819,5.369117458599815,1017,CDK2,MFM-223,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> MFM-223</br><b>log2(TPM+1):</b>  5.369</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000157,6.006746832440585,1017,CDK2,A4/Fuk,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> A4/Fuk</br><b>log2(TPM+1):</b>  6.007</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001786,4.33699741660501,1017,CDK2,SNU-1544,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> SNU-1544</br><b>log2(TPM+1):</b>  4.337</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000253,5.90159099190337,1017,CDK2,COLO 201,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> COLO 201</br><b>log2(TPM+1):</b>  5.902</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001376,3.919340082442013,1017,CDK2,PACADD-135,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PACADD-135</br><b>log2(TPM+1):</b>  3.919</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000958,5.4202128906107845,1017,CDK2,SW48,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> SW48</br><b>log2(TPM+1):</b>  5.420</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000228,5.256633295059924,1017,CDK2,BICR 31,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> BICR 31</br><b>log2(TPM+1):</b>  5.257</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000266,4.908332569782425,1017,CDK2,SNU-213,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> SNU-213</br><b>log2(TPM+1):</b>  4.908</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001750,5.70984201927331,1017,CDK2,TTC442,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> TTC442</br><b>log2(TPM+1):</b>  5.710</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-000174,6.816087658600206,1017,CDK2,CAL-62,Thyroid Cancer,thyroid,thyroid_carcinoma,</br><b>Cell Line:</b> CAL-62</br><b>log2(TPM+1):</b>  6.816</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
ACH-000245,6.149543908709094,1017,CDK2,BL-41,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> BL-41</br><b>log2(TPM+1):</b>  6.150</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-001279,5.03121873061072,1017,CDK2,SCCOHT-1,Ovarian Cancer,ovary,SCCOHT,</br><b>Cell Line:</b> SCCOHT-1</br><b>log2(TPM+1):</b>  5.031</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000620,7.023698917266407,1017,CDK2,JHH-1,Liver Cancer,liver,hepatocellular_carcinoma,</br><b>Cell Line:</b> JHH-1</br><b>log2(TPM+1):</b>  7.024</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-000813,7.057883448899626,1017,CDK2,T3M-10,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> T3M-10</br><b>log2(TPM+1):</b>  7.058</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001513,4.951867504326902,1017,CDK2,HCA-1,Cervical Cancer,cervix,cervical_adenocarcinoma,</br><b>Cell Line:</b> HCA-1</br><b>log2(TPM+1):</b>  4.952</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-000168,5.119356177039675,1017,CDK2,NOMO-1,Leukemia,blood,AML,</br><b>Cell Line:</b> NOMO-1</br><b>log2(TPM+1):</b>  5.119</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000257,6.808385050656093,1017,CDK2,COR-L279,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> COR-L279</br><b>log2(TPM+1):</b>  6.808</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000211,6.705010252981825,1017,CDK2,Daoy,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> Daoy</br><b>log2(TPM+1):</b>  6.705</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000283,6.56056211851471,1017,CDK2,A1207,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> A1207</br><b>log2(TPM+1):</b>  6.561</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002041,4.3826672527450405,1017,CDK2,HOTHC,Thyroid Cancer,thyroid,thyroid_carcinoma,</br><b>Cell Line:</b> HOTHC</br><b>log2(TPM+1):</b>  4.383</br><b>Lineage:</b> thyroid</br><b>Disease:</b> Thyroid Cancer
ACH-000987,9.242483419608917,1017,CDK2,MeWo,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> MeWo</br><b>log2(TPM+1):</b>  9.242</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000682,5.838699701774244,1017,CDK2,SNU-1066,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> SNU-1066</br><b>log2(TPM+1):</b>  5.839</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000073,5.094658342654544,1017,CDK2,GRANTA-519,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> GRANTA-519</br><b>log2(TPM+1):</b>  5.095</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000212,5.170726276131552,1017,CDK2,CAL-120,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> CAL-120</br><b>log2(TPM+1):</b>  5.171</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000096,6.40973035386445,1017,CDK2,G-401,Rhabdoid,kidney,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> G-401</br><b>log2(TPM+1):</b>  6.410</br><b>Lineage:</b> kidney</br><b>Disease:</b> Rhabdoid
ACH-001433,4.542258049766918,1017,CDK2,CCLF_PEDS_0008_T,Sarcoma,soft_tissue,epithelioid_sarcoma,</br><b>Cell Line:</b> CCLF_PEDS_0008_T</br><b>log2(TPM+1):</b>  4.542</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-000063,4.4114262457264655,1017,CDK2,NA,Fibroblast,fibroblast,fibroblast_lymphocyte,</br><b>Cell Line:</b> NA</br><b>log2(TPM+1):</b>  4.411</br><b>Lineage:</b> fibroblast</br><b>Disease:</b> Fibroblast
ACH-001999,5.272769732436511,1017,CDK2,950-5-BIK,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> 950-5-BIK</br><b>log2(TPM+1):</b>  5.273</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000776,5.275379596253622,1017,CDK2,ONS-76,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> ONS-76</br><b>log2(TPM+1):</b>  5.275</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000521,6.176322772640463,1017,CDK2,NCI-H2030,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H2030</br><b>log2(TPM+1):</b>  6.176</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000025,5.656782364218995,1017,CDK2,CH-157MN,Brain Cancer,central_nervous_system,meningioma,</br><b>Cell Line:</b> CH-157MN</br><b>log2(TPM+1):</b>  5.657</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000591,6.355791546753647,1017,CDK2,NA,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> NA</br><b>log2(TPM+1):</b>  6.356</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001716,5.992994966851809,1017,CDK2,GOTO,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> GOTO</br><b>log2(TPM+1):</b>  5.993</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000833,6.096978636370538,1017,CDK2,RH-30,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> RH-30</br><b>log2(TPM+1):</b>  6.097</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-001628,5.623515741490549,1017,CDK2,PEA1,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> PEA1</br><b>log2(TPM+1):</b>  5.624</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000398,6.983335675247047,1017,CDK2,RI-1,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> RI-1</br><b>log2(TPM+1):</b>  6.983</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000274,5.747387399652718,1017,CDK2,Hs 852.T,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> Hs 852.T</br><b>log2(TPM+1):</b>  5.747</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001370,4.896271848807375,1017,CDK2,OCI-P5x,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OCI-P5x</br><b>log2(TPM+1):</b>  4.896</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000029,5.5453506448223,1017,CDK2,HCC-827-GR5,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC-827-GR5</br><b>log2(TPM+1):</b>  5.545</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001849,3.625270489374693,1017,CDK2,ICC9,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC9</br><b>log2(TPM+1):</b>  3.625</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-000644,6.971083657536011,1017,CDK2,COLO 829,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> COLO 829</br><b>log2(TPM+1):</b>  6.971</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-001422,5.178316271701453,1017,CDK2,WPE1-NA22,Prostate Cancer,prostate,prostate_adenocarcinoma,</br><b>Cell Line:</b> WPE1-NA22</br><b>log2(TPM+1):</b>  5.178</br><b>Lineage:</b> prostate</br><b>Disease:</b> Prostate Cancer
ACH-000588,5.900383816666934,1017,CDK2,KMS-26,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMS-26</br><b>log2(TPM+1):</b>  5.900</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000849,5.169925001442312,1017,CDK2,MDA-MB-468,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> MDA-MB-468</br><b>log2(TPM+1):</b>  5.170</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000219,6.465811254476078,1017,CDK2,A-375,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> A-375</br><b>log2(TPM+1):</b>  6.466</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000150,5.158256228811341,1017,CDK2,HCC2935,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> HCC2935</br><b>log2(TPM+1):</b>  5.158</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001845,5.357200084860054,1017,CDK2,ICC5,Bile Duct Cancer,bile_duct,cholangiocarcinoma,</br><b>Cell Line:</b> ICC5</br><b>log2(TPM+1):</b>  5.357</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Bile Duct Cancer
ACH-000384,6.597531174224212,1017,CDK2,SW 780,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> SW 780</br><b>log2(TPM+1):</b>  6.598</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001053,3.85897561429202,1017,CDK2,D425,Brain Cancer,central_nervous_system,medulloblastoma,</br><b>Cell Line:</b> D425</br><b>log2(TPM+1):</b>  3.859</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001274,5.773996325111173,1017,CDK2,SW982,Sarcoma,soft_tissue,synovial_sarcoma,</br><b>Cell Line:</b> SW982</br><b>log2(TPM+1):</b>  5.774</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-000091,5.057883448899626,1017,CDK2,OV56,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OV56</br><b>log2(TPM+1):</b>  5.058</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-002014,8.636262088806376,1017,CDK2,Mel270,Eye Cancer,eye,uveal_melanoma,</br><b>Cell Line:</b> Mel270</br><b>log2(TPM+1):</b>  8.636</br><b>Lineage:</b> eye</br><b>Disease:</b> Eye Cancer
ACH-001634,4.23189316164533,1017,CDK2,PGA-1,Leukemia,blood,CLL,</br><b>Cell Line:</b> PGA-1</br><b>log2(TPM+1):</b>  4.232</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000495,6.248496885959384,1017,CDK2,TUHR4TKB,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> TUHR4TKB</br><b>log2(TPM+1):</b>  6.248</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000911,5.39677601078753,1017,CDK2,NUGC-3,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> NUGC-3</br><b>log2(TPM+1):</b>  5.397</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000013,5.405652061280371,1017,CDK2,ONCO-DG-1,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> ONCO-DG-1</br><b>log2(TPM+1):</b>  5.406</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000777,4.891905188211931,1017,CDK2,KYSE-30,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-30</br><b>log2(TPM+1):</b>  4.892</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-001765,6.563920775153289,1017,CDK2,Rh4,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> Rh4</br><b>log2(TPM+1):</b>  6.564</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-000312,5.1034976397033365,1017,CDK2,SK-N-BE(2),Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> SK-N-BE(2)</br><b>log2(TPM+1):</b>  5.103</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000085,6.453682185872176,1017,CDK2,T3M-4,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> T3M-4</br><b>log2(TPM+1):</b>  6.454</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000436,4.607626220845488,1017,CDK2,OCI-My7,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> OCI-My7</br><b>log2(TPM+1):</b>  4.608</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000869,6.393862339978925,1017,CDK2,NCI-H1568,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H1568</br><b>log2(TPM+1):</b>  6.394</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000267,6.92148393743373,1017,CDK2,HDLM-2,Lymphoma,lymphocyte,hodgkin_lymphoma,</br><b>Cell Line:</b> HDLM-2</br><b>log2(TPM+1):</b>  6.921</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000489,4.568032104771279,1017,CDK2,SW1116,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> SW1116</br><b>log2(TPM+1):</b>  4.568</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000431,6.127014141582809,1017,CDK2,NCI-H1694,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H1694</br><b>log2(TPM+1):</b>  6.127</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000152,6.595145567990858,1017,CDK2,M059K,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> M059K</br><b>log2(TPM+1):</b>  6.595</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000909,6.665478047626244,1017,CDK2,JHUEM-2,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> JHUEM-2</br><b>log2(TPM+1):</b>  6.665</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-000534,6.25304379464515,1017,CDK2,WSU-DLCL2,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> WSU-DLCL2</br><b>log2(TPM+1):</b>  6.253</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000582,9.208917129313672,1017,CDK2,COLO 741,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> COLO 741</br><b>log2(TPM+1):</b>  9.209</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000460,5.491532461804321,1017,CDK2,SNU-8,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> SNU-8</br><b>log2(TPM+1):</b>  5.492</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000443,6.043519493662743,1017,CDK2,OVKATE,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> OVKATE</br><b>log2(TPM+1):</b>  6.044</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-001570,8.65646061735867,1017,CDK2,MM426,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> MM426</br><b>log2(TPM+1):</b>  8.656</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000986,6.061128135118254,1017,CDK2,HT115,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> HT115</br><b>log2(TPM+1):</b>  6.061</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001335,6.762083003567673,1017,CDK2,C-4 II,Cervical Cancer,cervix,cervical_carcinoma,</br><b>Cell Line:</b> C-4 II</br><b>log2(TPM+1):</b>  6.762</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-000023,6.5763709674859445,1017,CDK2,PA-TU-8988T,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PA-TU-8988T</br><b>log2(TPM+1):</b>  6.576</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-002062,5.859224161978204,1017,CDK2,SLVL,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> SLVL</br><b>log2(TPM+1):</b>  5.859</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-002462,5.600804954989473,1017,CDK2,RPE1-ss48,Engineered,engineered,NA,</br><b>Cell Line:</b> RPE1-ss48</br><b>log2(TPM+1):</b>  5.601</br><b>Lineage:</b> engineered</br><b>Disease:</b> Engineered
ACH-000151,7.5542051051556545,1017,CDK2,JM1,Leukemia,blood,ALL,</br><b>Cell Line:</b> JM1</br><b>log2(TPM+1):</b>  7.554</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001277,6.384567923173826,1017,CDK2,Yamato,Sarcoma,soft_tissue,synovial_sarcoma,</br><b>Cell Line:</b> Yamato</br><b>log2(TPM+1):</b>  6.385</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-000607,5.945560885993885,1017,CDK2,KYM-1,Rhabdoid,soft_tissue,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> KYM-1</br><b>log2(TPM+1):</b>  5.946</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
ACH-000703,6.148527425160464,1017,CDK2,DMS 79,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> DMS 79</br><b>log2(TPM+1):</b>  6.149</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-001211,5.257764968571387,1017,CDK2,TTC-549,Rhabdoid,soft_tissue,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> TTC-549</br><b>log2(TPM+1):</b>  5.258</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
ACH-001511,5.824513297334801,1017,CDK2,H413,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> H413</br><b>log2(TPM+1):</b>  5.825</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000113,5.043956872790206,1017,CDK2,OCI-AML2,Leukemia,blood,AML,</br><b>Cell Line:</b> OCI-AML2</br><b>log2(TPM+1):</b>  5.044</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000337,5.824258696603374,1017,CDK2,NCI-H3122,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NCI-H3122</br><b>log2(TPM+1):</b>  5.824</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000598,3.752748591407134,1017,CDK2,KMS-21BM,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMS-21BM</br><b>log2(TPM+1):</b>  3.753</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000057,5.491211756003092,1017,CDK2,OPM-1,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> OPM-1</br><b>log2(TPM+1):</b>  5.491</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000281,4.817623257511431,1017,CDK2,KP-2,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> KP-2</br><b>log2(TPM+1):</b>  4.818</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000321,5.046578366620329,1017,CDK2,MOLM-6,Leukemia,blood,CML,</br><b>Cell Line:</b> MOLM-6</br><b>log2(TPM+1):</b>  5.047</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000985,5.883620816285672,1017,CDK2,LS411N,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> LS411N</br><b>log2(TPM+1):</b>  5.884</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000444,6.387328072366118,1017,CDK2,LU99,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LU99</br><b>log2(TPM+1):</b>  6.387</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000347,5.0900065299038175,1017,CDK2,QGP-1,Pancreatic Cancer,pancreas,endocrine,</br><b>Cell Line:</b> QGP-1</br><b>log2(TPM+1):</b>  5.090</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001399,5.548744859937229,1017,CDK2,SW 626,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> SW 626</br><b>log2(TPM+1):</b>  5.549</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001097,3.743084055549586,1017,CDK2,NA,Lymphoma,lymphocyte,lymphoma_unspecified,</br><b>Cell Line:</b> NA</br><b>log2(TPM+1):</b>  3.743</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000127,5.744968348248875,1017,CDK2,SLR 20,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> SLR 20</br><b>log2(TPM+1):</b>  5.745</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-001961,5.330558400030802,1017,CDK2,GB2,Gallbladder Cancer,bile_duct,gallbladder_adenocarcinoma,</br><b>Cell Line:</b> GB2</br><b>log2(TPM+1):</b>  5.331</br><b>Lineage:</b> bile_duct</br><b>Disease:</b> Gallbladder Cancer
ACH-001796,6.6884601404244926,1017,CDK2,95T1000,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> 95T1000</br><b>log2(TPM+1):</b>  6.688</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-000307,6.690836097919134,1017,CDK2,PK-1,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> PK-1</br><b>log2(TPM+1):</b>  6.691</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-001030,6.231317197152663,1017,CDK2,NA,Bone Cancer,bone,Ewing_sarcoma,</br><b>Cell Line:</b> NA</br><b>log2(TPM+1):</b>  6.231</br><b>Lineage:</b> bone</br><b>Disease:</b> Bone Cancer
ACH-000595,6.465484779018499,1017,CDK2,LN-229,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-229</br><b>log2(TPM+1):</b>  6.465</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001540,2.778208576398088,1017,CDK2,KMLS-1,Liposarcoma,soft_tissue,liposarcoma,</br><b>Cell Line:</b> KMLS-1</br><b>log2(TPM+1):</b>  2.778</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Liposarcoma
ACH-000298,6.254556251909489,1017,CDK2,NCI-H2029,Lung Cancer,lung,SCLC,</br><b>Cell Line:</b> NCI-H2029</br><b>log2(TPM+1):</b>  6.255</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000771,3.364572432295856,1017,CDK2,BICR 56,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> BICR 56</br><b>log2(TPM+1):</b>  3.365</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000500,6.093179846765504,1017,CDK2,SNU-46,Head and Neck Cancer,upper_aerodigestive,upper_aerodigestive_squamous,</br><b>Cell Line:</b> SNU-46</br><b>log2(TPM+1):</b>  6.093</br><b>Lineage:</b> upper_aerodigestive</br><b>Disease:</b> Head and Neck Cancer
ACH-000353,5.680324356844016,1017,CDK2,TE-15,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> TE-15</br><b>log2(TPM+1):</b>  5.680</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
