depmap_id,dependency,entrez_id,gene_name,dataset,cell_line_name,primary_disease,lineage,lineage_subtype,hover.string
ACH-000237,-0.378634523633,1017,CDK2,RNAi,JHOM-1,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> JHOM-1</br><b>Dependency:</b> -0.379</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000132,-0.31700791566,1017,CDK2,RNAi,JHOS-2,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> JHOS-2</br><b>Dependency:</b> -0.317</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000909,-0.361103581289,1017,CDK2,RNAi,JHUEM-2,Endometrial/Uterine Cancer,uterus,endometrial_adenocarcinoma,</br><b>Cell Line:</b> JHUEM-2</br><b>Dependency:</b> -0.361</br><b>Lineage:</b> uterus</br><b>Disease:</b> Endometrial/Uterine Cancer
ACH-000711,-0.223131765473,1017,CDK2,RNAi,JIMT-1,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> JIMT-1</br><b>Dependency:</b> -0.223</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000653,-0.660962814649,1017,CDK2,RNAi,JJN-3,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> JJN-3</br><b>Dependency:</b> -0.661</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000645,-0.431752787146,1017,CDK2,RNAi,JL-1,Lung Cancer,lung,mesothelioma,</br><b>Cell Line:</b> JL-1</br><b>Dependency:</b> -0.432</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000753,1.22419588322e-4,1017,CDK2,RNAi,JMSU-1,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> JMSU-1</br><b>Dependency:</b>  0.000</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-001096,0.0655125086519,1017,CDK2,RNAi,JR,Sarcoma,soft_tissue,rhabdomyosarcoma,</br><b>Cell Line:</b> JR</br><b>Dependency:</b>  0.066</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Sarcoma
ACH-000404,0.139766511409,1017,CDK2,RNAi,K029AX,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> K029AX</br><b>Dependency:</b>  0.140</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000551,-0.00996819206587,1017,CDK2,RNAi,K-562,Leukemia,blood,CML,</br><b>Cell Line:</b> K-562</br><b>Dependency:</b> -0.010</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000231,-0.99131912196,1017,CDK2,RNAi,KALS-1,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> KALS-1</br><b>Dependency:</b> -0.991</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000315,-0.459398267915,1017,CDK2,RNAi,KARPAS-422,Lymphoma,lymphocyte,non_hodgkin_lymphoma,</br><b>Cell Line:</b> KARPAS-422</br><b>Dependency:</b> -0.459</br><b>Lineage:</b> lymphocyte</br><b>Disease:</b> Lymphoma
ACH-000263,-0.247795690958,1017,CDK2,RNAi,KASUMI-1,Leukemia,blood,AML,</br><b>Cell Line:</b> KASUMI-1</br><b>Dependency:</b> -0.248</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000728,-0.054048486229,1017,CDK2,RNAi,KASUMI-2,Leukemia,blood,ALL,</br><b>Cell Line:</b> KASUMI-2</br><b>Dependency:</b> -0.054</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-000793,-0.59306441656,1017,CDK2,RNAi,KATO III,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> KATO III</br><b>Dependency:</b> -0.593</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-001099,-0.617952596697,1017,CDK2,RNAi,KD,Rhabdoid,soft_tissue,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> KD</br><b>Dependency:</b> -0.618</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
ACH-000507,-0.0846699420926,1017,CDK2,RNAi,KE-39,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> KE-39</br><b>Dependency:</b> -0.085</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000259,-0.291198030062,1017,CDK2,RNAi,KELLY,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> KELLY</br><b>Dependency:</b> -0.291</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000969,-0.187386998775,1017,CDK2,RNAi,KM12,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> KM12</br><b>Dependency:</b> -0.187</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000889,-0.420273508121,1017,CDK2,RNAi,KMM-1,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMM-1</br><b>Dependency:</b> -0.420</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000684,0.144037572857,1017,CDK2,RNAi,KMRC-1,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> KMRC-1</br><b>Dependency:</b>  0.144</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000250,-0.0773002430499,1017,CDK2,RNAi,KMRC-20,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> KMRC-20</br><b>Dependency:</b> -0.077</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000709,-0.266549136547,1017,CDK2,RNAi,KMRC-2,Kidney Cancer,kidney,renal_cell_carcinoma,</br><b>Cell Line:</b> KMRC-2</br><b>Dependency:</b> -0.267</br><b>Lineage:</b> kidney</br><b>Disease:</b> Kidney Cancer
ACH-000380,-0.150353224823,1017,CDK2,RNAi,KMS-12-BM,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMS-12-BM</br><b>Dependency:</b> -0.150</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000658,-0.337556531844,1017,CDK2,RNAi,KMS-18,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMS-18</br><b>Dependency:</b> -0.338</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000576,-0.0943957711779,1017,CDK2,RNAi,KMS-27,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMS-27</br><b>Dependency:</b> -0.094</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000419,-0.621986945819,1017,CDK2,RNAi,KMS-28BM,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMS-28BM</br><b>Dependency:</b> -0.622</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000541,-0.382810394436,1017,CDK2,RNAi,KMS-34,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> KMS-34</br><b>Dependency:</b> -0.383</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000622,-0.217497423271,1017,CDK2,RNAi,KNS-42,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> KNS-42</br><b>Dependency:</b> -0.217</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000445,-0.200054284948,1017,CDK2,RNAi,KNS-60,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> KNS-60</br><b>Dependency:</b> -0.200</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000858,-0.28834037835,1017,CDK2,RNAi,KNS-62,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> KNS-62</br><b>Dependency:</b> -0.288</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000479,-0.139549059276,1017,CDK2,RNAi,KNS-81,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> KNS-81</br><b>Dependency:</b> -0.140</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-001108,-0.285138285054,1017,CDK2,RNAi,NA,NA,NA,NA,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.285</br><b>Lineage:</b> NA</br><b>Disease:</b> NA
ACH-001107,-0.140715323824,1017,CDK2,RNAi,NA,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.141</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000281,-0.440414830799,1017,CDK2,RNAi,KP-2,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> KP-2</br><b>Dependency:</b> -0.440</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000108,-0.0338400272436,1017,CDK2,RNAi,KP-3,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> KP-3</br><b>Dependency:</b> -0.034</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000265,-0.155879639995,1017,CDK2,RNAi,KP4,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> KP4</br><b>Dependency:</b> -0.156</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000028,-0.160283759749,1017,CDK2,RNAi,KPL-1,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> KPL-1</br><b>Dependency:</b> -0.160</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000446,0.127074955817,1017,CDK2,RNAi,KP-N-SI9s,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> KP-N-SI9s</br><b>Dependency:</b>  0.127</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000227,0.0138924543646,1017,CDK2,RNAi,KP-N-YN,Neuroblastoma,peripheral_nervous_system,neuroblastoma,</br><b>Cell Line:</b> KP-N-YN</br><b>Dependency:</b>  0.014</br><b>Lineage:</b> peripheral_nervous_system</br><b>Disease:</b> Neuroblastoma
ACH-000631,-0.184655914619,1017,CDK2,RNAi,KS-1,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> KS-1</br><b>Dependency:</b> -0.185</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000486,0.046424666474,1017,CDK2,RNAi,KU-19-19,Bladder Cancer,urinary_tract,bladder_carcinoma,</br><b>Cell Line:</b> KU-19-19</br><b>Dependency:</b>  0.046</br><b>Lineage:</b> urinary_tract</br><b>Disease:</b> Bladder Cancer
ACH-000524,-0.786685722987,1017,CDK2,RNAi,KURAMOCHI,Ovarian Cancer,ovary,ovary_adenocarcinoma,</br><b>Cell Line:</b> KURAMOCHI</br><b>Dependency:</b> -0.787</br><b>Lineage:</b> ovary</br><b>Disease:</b> Ovarian Cancer
ACH-000607,-0.197432723154,1017,CDK2,RNAi,KYM-1,Rhabdoid,soft_tissue,malignant_rhabdoid_tumor,</br><b>Cell Line:</b> KYM-1</br><b>Dependency:</b> -0.197</br><b>Lineage:</b> soft_tissue</br><b>Disease:</b> Rhabdoid
ACH-000823,-0.163747277334,1017,CDK2,RNAi,KYSE-140,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-140</br><b>Dependency:</b> -0.164</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000855,-0.371091452736,1017,CDK2,RNAi,KYSE-150,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-150</br><b>Dependency:</b> -0.371</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000693,-0.198052672151,1017,CDK2,RNAi,KYSE-180,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-180</br><b>Dependency:</b> -0.198</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000777,-0.21541641899,1017,CDK2,RNAi,KYSE-30,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-30</br><b>Dependency:</b> -0.215</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000809,-0.27667876367,1017,CDK2,RNAi,KYSE-410,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-410</br><b>Dependency:</b> -0.277</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000865,-0.146698558846,1017,CDK2,RNAi,KYSE-450,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-450</br><b>Dependency:</b> -0.147</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000824,-0.229346781504,1017,CDK2,RNAi,KYSE-510,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-510</br><b>Dependency:</b> -0.229</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000637,-0.310020759497,1017,CDK2,RNAi,KYSE-520,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-520</br><b>Dependency:</b> -0.310</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000784,-0.132735004069,1017,CDK2,RNAi,KYSE-70,Esophageal Cancer,esophagus,esophagus_squamous,</br><b>Cell Line:</b> KYSE-70</br><b>Dependency:</b> -0.133</br><b>Lineage:</b> esophagus</br><b>Disease:</b> Esophageal Cancer
ACH-000685,-0.039500840786,1017,CDK2,RNAi,L3.3,Pancreatic Cancer,pancreas,exocrine,</br><b>Cell Line:</b> L3.3</br><b>Dependency:</b> -0.040</br><b>Lineage:</b> pancreas</br><b>Disease:</b> Pancreatic Cancer
ACH-000183,-0.275788241122,1017,CDK2,RNAi,L-363,Myeloma,plasma_cell,multiple_myeloma,</br><b>Cell Line:</b> L-363</br><b>Dependency:</b> -0.276</br><b>Lineage:</b> plasma_cell</br><b>Disease:</b> Myeloma
ACH-000301,-0.0164883337314,1017,CDK2,RNAi,LAMA-84,Leukemia,blood,CML,</br><b>Cell Line:</b> LAMA-84</br><b>Dependency:</b> -0.016</br><b>Lineage:</b> blood</br><b>Disease:</b> Leukemia
ACH-001113,-0.37992672602,1017,CDK2,RNAi,LC-1/sq-SF,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LC-1/sq-SF</br><b>Dependency:</b> -0.380</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000627,-0.241425997272,1017,CDK2,RNAi,LCLC-103H,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LCLC-103H</br><b>Dependency:</b> -0.241</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000596,-0.329016113084,1017,CDK2,RNAi,LCLC-97TM1,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LCLC-97TM1</br><b>Dependency:</b> -0.329</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000471,5.40265598431e-4,1017,CDK2,RNAi,Li-7,Liver Cancer,liver,NA,</br><b>Cell Line:</b> Li-7</br><b>Dependency:</b>  0.001</br><b>Lineage:</b> liver</br><b>Disease:</b> Liver Cancer
ACH-000769,-0.233872212132,1017,CDK2,RNAi,LK-2,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LK-2</br><b>Dependency:</b> -0.234</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000255,-0.0136551062652,1017,CDK2,RNAi,LMSU,Gastric Cancer,gastric,gastric_adenocarcinoma,</br><b>Cell Line:</b> LMSU</br><b>Dependency:</b> -0.014</br><b>Lineage:</b> gastric</br><b>Disease:</b> Gastric Cancer
ACH-000819,-0.170407309015,1017,CDK2,RNAi,LN-18,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-18</br><b>Dependency:</b> -0.170</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000328,-0.434892617986,1017,CDK2,RNAi,LN-215,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-215</br><b>Dependency:</b> -0.435</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000595,-0.145210345417,1017,CDK2,RNAi,LN-229,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-229</br><b>Dependency:</b> -0.145</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000591,-0.869024560931,1017,CDK2,RNAi,NA,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.869</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000128,-0.40440918431,1017,CDK2,RNAi,LN-319,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-319</br><b>Dependency:</b> -0.404</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000634,-0.430475394754,1017,CDK2,RNAi,LN-340,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-340</br><b>Dependency:</b> -0.430</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000215,-0.0497989394077,1017,CDK2,RNAi,LN382,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN382</br><b>Dependency:</b> -0.050</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000455,-0.0396716558576,1017,CDK2,RNAi,LN-428,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-428</br><b>Dependency:</b> -0.040</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000673,-0.0373602793432,1017,CDK2,RNAi,LN-443,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-443</br><b>Dependency:</b> -0.037</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000676,-0.06203874757,1017,CDK2,RNAi,LN-464,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LN-464</br><b>Dependency:</b> -0.062</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000977,-0.600416059704,1017,CDK2,RNAi,LNCaP clone FGC,Prostate Cancer,prostate,prostate_adenocarcinoma,</br><b>Cell Line:</b> LNCaP clone FGC</br><b>Dependency:</b> -0.600</br><b>Lineage:</b> prostate</br><b>Disease:</b> Prostate Cancer
ACH-000760,-0.325245561293,1017,CDK2,RNAi,LNZ308,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> LNZ308</br><b>Dependency:</b> -0.325</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-000176,-0.170510372038,1017,CDK2,RNAi,LOU-NH91,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LOU-NH91</br><b>Dependency:</b> -0.171</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000950,0.0214807291605,1017,CDK2,RNAi,LoVo,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> LoVo</br><b>Dependency:</b>  0.021</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000750,0.0302835027868,1017,CDK2,RNAi,LOX IMVI,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> LOX IMVI</br><b>Dependency:</b>  0.030</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000957,-0.161691012655,1017,CDK2,RNAi,LS 180,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> LS 180</br><b>Dependency:</b> -0.162</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000985,-0.00884383444452,1017,CDK2,RNAi,LS411N,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> LS411N</br><b>Dependency:</b> -0.009</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000007,-0.373638784003,1017,CDK2,RNAi,LS513,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> LS513</br><b>Dependency:</b> -0.374</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-000438,-0.575246963217,1017,CDK2,RNAi,NA,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.575</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000444,-0.196218865059,1017,CDK2,RNAi,LU99,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LU99</br><b>Dependency:</b> -0.196</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000390,-0.224455937775,1017,CDK2,RNAi,LUDLU-1,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LUDLU-1</br><b>Dependency:</b> -0.224</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-000787,0.0358206562945,1017,CDK2,RNAi,LXF-289,Lung Cancer,lung,NSCLC,</br><b>Cell Line:</b> LXF-289</br><b>Dependency:</b>  0.036</br><b>Lineage:</b> lung</br><b>Disease:</b> Lung Cancer
ACH-002325,-0.103436928006,1017,CDK2,RNAi,LY2,Breast Cancer,breast,NA,</br><b>Cell Line:</b> LY2</br><b>Dependency:</b> -0.103</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000152,-0.231238467727,1017,CDK2,RNAi,M059K,Brain Cancer,central_nervous_system,glioma,</br><b>Cell Line:</b> M059K</br><b>Dependency:</b> -0.231</br><b>Lineage:</b> central_nervous_system</br><b>Disease:</b> Brain Cancer
ACH-002326,-0.0886309515204,1017,CDK2,RNAi,MACLS2,Breast Cancer,breast,NA,</br><b>Cell Line:</b> MACLS2</br><b>Dependency:</b> -0.089</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
NA,-0.124922544647,1017,CDK2,RNAi,NA,NA,NA,NA,</br><b>Cell Line:</b> NA</br><b>Dependency:</b> -0.125</br><b>Lineage:</b> NA</br><b>Disease:</b> NA
ACH-001357,-0.0918919637707,1017,CDK2,RNAi,MCF 10A,Engineered,engineered_breast,NA,</br><b>Cell Line:</b> MCF 10A</br><b>Dependency:</b> -0.092</br><b>Lineage:</b> engineered_breast</br><b>Disease:</b> Engineered
ACH-002327,-0.125219546122,1017,CDK2,RNAi,MCF12A,Breast Cancer,breast,NA,</br><b>Cell Line:</b> MCF12A</br><b>Dependency:</b> -0.125</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000019,-0.00818697263331,1017,CDK2,RNAi,MCF7,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> MCF7</br><b>Dependency:</b> -0.008</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000044,0.00251308033171,1017,CDK2,RNAi,MDA-MB-134-VI,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> MDA-MB-134-VI</br><b>Dependency:</b>  0.003</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000621,-2.32165275391,1017,CDK2,RNAi,MDA-MB-157,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> MDA-MB-157</br><b>Dependency:</b> -2.322</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000759,-0.620942740848,1017,CDK2,RNAi,MDA-MB-175-VII,Breast Cancer,breast,breast_ductal_carcinoma,</br><b>Cell Line:</b> MDA-MB-175-VII</br><b>Dependency:</b> -0.621</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000768,-0.26045511528,1017,CDK2,RNAi,MDA-MB-231,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> MDA-MB-231</br><b>Dependency:</b> -0.260</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-001358,-0.223200818388,1017,CDK2,RNAi,MDA-MB-330,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> MDA-MB-330</br><b>Dependency:</b> -0.223</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000934,-0.59058226158,1017,CDK2,RNAi,MDA-MB-361,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> MDA-MB-361</br><b>Dependency:</b> -0.591</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000876,-0.400863669007,1017,CDK2,RNAi,MDA-MB-415,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> MDA-MB-415</br><b>Dependency:</b> -0.401</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000884,-0.0460431682285,1017,CDK2,RNAi,MDA-MB-435S,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> MDA-MB-435S</br><b>Dependency:</b> -0.046</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
ACH-000573,-0.342013458669,1017,CDK2,RNAi,MDA-MB-436,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> MDA-MB-436</br><b>Dependency:</b> -0.342</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000910,-0.192541382042,1017,CDK2,RNAi,MDA-MB-453,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> MDA-MB-453</br><b>Dependency:</b> -0.193</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000849,-0.275969921085,1017,CDK2,RNAi,MDA-MB-468,Breast Cancer,breast,breast_carcinoma,</br><b>Cell Line:</b> MDA-MB-468</br><b>Dependency:</b> -0.276</br><b>Lineage:</b> breast</br><b>Disease:</b> Breast Cancer
ACH-000952,-0.324894858078,1017,CDK2,RNAi,MDA PCa 2b,Prostate Cancer,prostate,prostate_adenocarcinoma,</br><b>Cell Line:</b> MDA PCa 2b</br><b>Dependency:</b> -0.325</br><b>Lineage:</b> prostate</br><b>Disease:</b> Prostate Cancer
ACH-000935,0.0352322669391,1017,CDK2,RNAi,MDST8,Colon/Colorectal Cancer,colorectal,colorectal_adenocarcinoma,</br><b>Cell Line:</b> MDST8</br><b>Dependency:</b>  0.035</br><b>Lineage:</b> colorectal</br><b>Disease:</b> Colon/Colorectal Cancer
ACH-001359,-0.205759896723,1017,CDK2,RNAi,ME-180,Cervical Cancer,cervix,cervical_squamous,</br><b>Cell Line:</b> ME-180</br><b>Dependency:</b> -0.206</br><b>Lineage:</b> cervix</br><b>Disease:</b> Cervical Cancer
ACH-002015,-0.430537070716,1017,CDK2,RNAi,Mel285,Eye Cancer,eye,uveal_melanoma,</br><b>Cell Line:</b> Mel285</br><b>Dependency:</b> -0.431</br><b>Lineage:</b> eye</br><b>Disease:</b> Eye Cancer
ACH-000450,-0.0166574087277,1017,CDK2,RNAi,MEL-HO,Skin Cancer,skin,melanoma,</br><b>Cell Line:</b> MEL-HO</br><b>Dependency:</b> -0.017</br><b>Lineage:</b> skin</br><b>Disease:</b> Skin Cancer
